,F,I,H,H-tilde,H-tilde_std,N
IFNLR1,2.5159452870925815e-06,0.0,3.700439718141092,3.700439718141092,0.0,13
STPG1,2.322411034239306e-06,0.0,3.584962500721156,3.584962500721156,0.0,12
NIPAL3,1.9159891032474272e-05,0.19325587124490173,6.242844877589807,6.436100748834709,0.044216603546314834,99
RCAN3,6.831759125720624e-05,0.3311775267337387,7.4368636269319115,7.76804115366565,0.023928970240116487,353
AL445686.2,6.193096091304815e-06,0.09375,4.8125,4.90625,0.03125,32
SRRM1,0.00017979332090069293,0.08535145351691575,8.438732080775813,8.524083534292728,0.006987426784895616,929
CLIC4,1.1999123676903081e-05,0.23402862910204725,5.607264455478376,5.841293084580423,0.016129032258220606,62
RUNX3,7.89619751641364e-05,0.2862633243938948,7.673347855867308,7.959611180261203,0.00879587863826308,408
AL445471.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AL031432.1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
SYF2,0.00014457008688139678,0.04162631456561172,8.345527022695585,8.387153337261196,0.03022161840296052,747
AL031432.5,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
RSRP1,0.00027423803629309136,0.015898617801772374,8.649038223708956,8.664936841510729,0.039481585352629,1417
AL031432.3,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
RHD,1.3547397699729284e-06,0.0,2.807354922057604,2.807354922057604,0.0,7
TMEM50A,0.00010954038711495393,0.039650985612967204,8.119201529943007,8.158852515555974,0.02594352080772345,566
RHCE,7.741370114131019e-07,1.188721875540867,0.8112781244591329,2.0,0.0,4
MACO1,1.8192219768207896e-05,0.22882739366305227,6.240655075035861,6.469482468698914,0.021276595744868995,94
LDLRAP1,2.961074068655115e-05,0.40985654525248805,6.5211446863913825,6.9310012316438705,0.010931300548797818,153
AL606491.1,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
MAN1C1,1.3353863446876009e-05,0.13590498189973577,5.8367144929786985,5.972619474878434,0.01996295291416649,69
AL031280.1,8.902575631250672e-06,-0.05168355980612471,5.393127173448318,5.341443613642193,0.05168355980614057,46
SELENON,1.2966794941169458e-05,0.05406800371519793,5.886984712845832,5.94105271656103,0.02421725744634046,67
AL020996.1,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
MTFR1L,1.97404937910341e-05,0.019607843137254832,6.410122523322833,6.429730366460088,0.03921568627458434,102
AUNIP,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
AL033528.2,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
PAQR7,6.386630344158091e-06,0.09090909090909083,4.923181998146332,5.014091089055423,0.030303030303020076,33
STMN1,3.4642631260736315e-05,1.6602186152677945,5.497356973394587,7.1575755886623815,0.06356113827418389,179
PAFAH2,9.87024689551705e-06,0.25009583337575503,5.304682449772211,5.554778283147966,0.03921568627444845,51
PDIK1L,2.7094795399458568e-06,0.0,3.807354922057604,3.807354922057604,0.0,14
FAM110D,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
ZNF593,2.3804713100952885e-05,0.13821138211382067,6.5074756841658505,6.645687066279671,0.00813008130077023,123
CNKSR1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
CEP85,7.160767355571193e-06,0.23661858113955248,4.918780730435343,5.155399311574896,0.0,37
SH3BGRL3,0.0011629473253953323,0.39877828922767655,8.573349742698548,8.972128031926225,0.00464031816576833,6009
UBXN11,5.612493332744989e-05,0.25392609889628304,7.356859769561824,7.610785868458107,0.016351626646950435,290
CD52,0.0009961207994358089,0.2914924676231312,8.661126127891853,8.952618595514984,0.012044329161725674,5147
CRYBG2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
ZNF683,1.5482740228262038e-06,0.125,2.75,2.875,0.125,8
LIN28A,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
DHDDS,1.3934466205435836e-05,0.07284878469217482,5.9754805569978675,6.048329341690042,0.09381788197443325,72
HMGN2,0.0002479173779050459,0.25100973163578644,8.38246433588212,8.633474067517906,0.003407233369977274,1281
RPS6KA1,6.909172826861935e-05,0.10280723263500136,7.68978996448655,7.792597197121552,0.020089974594656442,357
AL512408.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
ARID1A,0.00012289425056182993,0.18063455179065535,8.072555930887608,8.253190482678264,0.009132076100929814,635
PIGV,6.193096091304815e-06,0.03125,4.875,4.90625,0.03125,32
ZDHHC18,1.703101425108824e-05,0.0838345880804745,6.146820539042673,6.230655127123147,0.029801775555839058,88
SFN,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
AL034380.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
GPN2,1.2966794941169458e-05,-0.005633488822115673,5.9168354591144885,5.911201970292373,0.03548423509068481,67
GPATCH3,1.0644383906930151e-05,-0.01131920452578683,5.658543577121688,5.647224372595901,0.06140806820148253,55
NUDC,6.851112551005952e-05,-0.02900907820318821,7.804982880505911,7.7759738023027225,0.0653949101840591,354
KDF1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
TRNP1,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
TENT5B,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
SLC9A1,8.51550712554412e-06,-0.008578267070039836,5.3685225277282065,5.359944260658167,0.054032812524594714,44
WDTC1,1.7418082756794793e-05,-0.013834583309295212,6.350132124083414,6.336297540774119,0.06666666666672517,90
TMEM222,1.877282252676772e-05,-0.020618556701030855,6.393727275176818,6.3731087184757875,0.0,97
SYTL1,7.431715309565779e-05,0.2956611359125496,7.586061053010263,7.881722188922812,0.025911633502525597,384
MAP3K6,4.451287815625336e-06,0.13043478260869534,4.349648912578752,4.480083695187448,0.043478260869537336,23
GPR3,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
WASF2,0.000197404937910341,0.29168694728907596,8.285468108933259,8.577155056222335,0.02200340338857724,1020
FO393419.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
BX293535.1,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
AHDC1,5.9995618384515405e-06,0.032258064516129004,4.889680181354617,4.921938245870746,0.03225806451611081,31
FGR,0.000208629924575831,0.8125535197461513,7.714587350385235,8.527140870131387,0.038203788560142934,1078
IFI6,3.851331631780182e-05,0.8767331475168652,6.31723301698476,7.193966164501625,0.019849584245907527,199
AL445490.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
FAM76A,1.5289205975408762e-05,0.2295231804208262,5.930239292426129,6.159762472846955,0.04275245254529785,79
STX12,4.0448658846334575e-05,0.1639457536195721,7.129397469308293,7.293343222927865,0.01318127991450395,209
PPP1R8,1.2773260688316182e-05,0.026589204578233883,5.790532187507492,5.817121392085726,0.045454545454588734,66
THEMIS2,0.00010779857883927445,0.4723887239927098,7.673853328864638,8.146242052857348,0.0153229589584776,557
RPA2,4.7028823443345944e-05,0.03721522016824075,7.436109262856137,7.473324483024378,0.022932607052923295,243
AL512288.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
XKR8,8.321972872690847e-06,0.1860465116279073,5.193706615167214,5.379753126795121,0.0,43
EYA3,1.0063781148370326e-05,0.07220937504160574,5.53207649694564,5.604285871987246,0.019230769230792734,52
PTAFR,4.741589194905249e-05,0.6482167208448848,6.80468077228626,7.452897493131145,0.01478594387304242,245
DNAJC8,8.12843861983757e-05,-0.05019553018151246,7.933905153481924,7.883709623300412,0.01312934805158832,420
ATP5IF1,0.00014495715538710333,0.08002255850469275,8.28752245505085,8.367545013555542,0.03831001947812327,749
AL353622.1,3.483616551358959e-06,0.0,4.169925001442312,4.169925001442312,0.0,18
SESN2,2.090169930815375e-05,0.22571707176927447,6.377527432698992,6.603244504468266,0.059050405102673904,108
MED18,2.7094795399458568e-06,0.0,3.807354922057604,3.807354922057604,0.0,14
PHACTR4,2.825600091657822e-05,0.12083634422994649,6.747842880708916,6.868679224938862,0.0094345462403994,146
RCC1,9.483178389810499e-06,0.13785484698292816,5.395222344071056,5.533077191053984,0.040816326530656456,49
TRNAU1AP,2.9417206433697874e-05,-0.08478433391716145,6.984769618706743,6.899985284789581,0.012287294386196124,152
SNHG12,4.97383029832918e-05,0.07941599040551317,7.39553121254224,7.474947202947753,0.01461045720711516,257
TAF12,3.7932713559241996e-05,-0.03632354836103957,7.219251808378846,7.182928260017807,0.01706621412219269,196
RAB42,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
LINC01715,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
AL360012.1,1.6837479998234968e-05,0.3522081179031282,5.902488898048109,6.254697015951237,0.11928096265613237,87
GMEB1,2.5546521376632364e-05,0.19797220646397928,6.618146676127465,6.816118882591445,0.010435179932090432,132
YTHDF2,5.6899070338862995e-05,-0.011487903915243791,7.68809537887069,7.676607474955446,0.036470822173562324,294
AL009181.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
EPB41,7.334948183139141e-05,-0.07766961328950472,7.913554088346583,7.835884475057078,0.015902041959293938,379
TMEM200B,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
SRSF4,9.657359217378447e-05,0.07893727178284493,8.017893018392392,8.096830290175237,0.11834274427159246,499
MECR,6.386630344158091e-06,0.0,5.044394119358453,5.044394119358453,0.0,33
MATN1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
MATN1-AS1,4.0642193099187856e-06,0.0,4.392317422778761,4.392317422778761,0.0,21
LAPTM5,0.0007900068201470706,0.1921820165382151,8.7165374370768,8.908719453615015,0.011834726123761912,4082
SDC3,2.322411034239306e-06,0.5629072918469555,3.0220552088742005,3.584962500721156,0.0,12
PUM1,7.567189286563072e-05,0.07041912069160805,7.753707958479414,7.8241270791710225,0.03249349045302495,391
SNRNP40,2.961074068655115e-05,-0.038350776122580754,6.955004427617552,6.916653651494971,0.017140890515947693,153
ZCCHC17,2.883660367513805e-05,-0.03773527683837763,6.9086674298145745,6.870932152976197,0.02937881712139036,149
SERINC2,2.7094795399458568e-06,0.1428571428571428,3.6644977792004614,3.807354922057604,0.0,14
TINAGL1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PEF1,3.038487769796425e-05,0.02716345545535237,6.9696554622123035,6.996818917667656,0.0,157
AC114488.3,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
ADGRB2,9.676712642663775e-07,0.3999999999999999,1.9219280948873623,2.321928094887362,0.0,5
SPOCD1,5.806027585598265e-07,0.6666666666666666,0.9182958340544894,1.584962500721156,0.0,3
AL136115.2,2.12887678138603e-06,0.0,3.4594316186372973,3.4594316186372973,0.0,11
PTP4A2,0.0003324918464019273,0.34597201881981654,8.390640394796891,8.736612413616708,0.01677642258641367,1718
KHDRBS1,0.00013199036044593388,0.03633890525806116,8.21840875735817,8.25474766261623,0.01574969121153421,682
AL445248.1,3.483616551358959e-06,0.11111111111111072,4.058813890331201,4.169925001442312,0.0,18
TMEM39B,1.6450411492528416e-05,0.029526764756787394,6.20339358314562,6.232920347902407,0.011764705882471936,85
KPNA6,3.328789149076339e-05,-0.03642245643308328,7.107922385503473,7.07149992907039,0.05528938955996054,172
TXLNA,1.6643945745381694e-05,0.02040566862980775,6.231440481421127,6.251846150050935,0.034883720930242806,86
CCDC28B,1.0450849654076876e-05,0.2501810185986475,5.39359537245371,5.6437763910523575,0.037037037036934534,54
AL049795.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
IQCC,1.5482740228262038e-06,0.0,3.0,3.0,0.0,8
TMEM234,5.4189590798917135e-06,0.0,4.7359263506290326,4.7359263506290326,0.0,28
EIF3I,9.928307171373032e-05,0.1740028494129069,7.900271754675917,8.074274604088824,0.037959087342886916,513
LCK,9.812186619661067e-05,0.5227504154094778,7.55443219958272,8.077182614992198,0.03660691861810262,507
HDAC1,5.612493332744989e-05,0.023031459372915286,7.594434241810927,7.617465701183843,0.039861061170334396,290
MARCKSL1,0.00012250718205612338,0.44941902654538257,7.778614238938032,8.228033265483415,0.00994140345926704,633
TSSK3,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
FAM229A,3.6771508042122342e-06,-0.05263157894736814,4.247927513443585,4.195295934496217,0.052631578947340746,19
BSDC1,3.386849424932321e-05,0.03708699997527454,7.131211111832329,7.168298111807603,0.08431364286954972,175
ZBTB8B,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
ZBTB8A,1.935342528532755e-06,0.0,3.321928094887362,3.321928094887362,0.0,10
ZBTB8OS,4.1416330110600955e-05,0.2338275701743351,7.132570899841342,7.366398470015677,0.02450987148530759,214
RBBP4,7.122060505000538e-05,0.10564019680073322,7.75251386660043,7.858154063401163,0.028606635750628807,368
SYNC,7.160767355571193e-06,0.10810810810810878,4.9932371494127334,5.101345257520842,0.054054054054028466,37
KIAA1522,1.3547397699729284e-06,0.0,2.807354922057604,2.807354922057604,0.0,7
YARS,2.186937057242013e-05,0.14393506642911902,6.421775864993472,6.565710931422591,0.07079646017695435,113
S100PBP,2.2256439078126683e-05,0.2034521196498753,6.295192550812685,6.498644670462561,0.04889179346880075,115
FNDC5,5.806027585598265e-07,0.6666666666666666,0.9182958340544894,1.584962500721156,0.0,3
RNF19B,2.3030576089539782e-05,0.21865168074499053,6.39251156573805,6.6111632464830405,0.008403361344432996,119
AK2,4.2577535627720606e-05,0.2228161364029715,7.141387042981609,7.364203179384581,0.015953522746854604,220
AZIN2,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
TRIM62,4.451287815625336e-06,0.17391304347826075,4.349648912578752,4.523561956057013,0.0,23
ZNF362,1.238619218260963e-05,0.105545117221304,5.675704882778696,5.78125,0.125,64
AL513327.3,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AL513327.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PHC2,3.6771508042122346e-05,0.0012900657780869906,7.069752713548559,7.071042779326646,0.04081519737977353,190
ZSCAN20,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
CSMD2,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
SMIM12,3.309435723791011e-05,-0.06031927041839413,7.069842134743635,7.009522864325241,0.03692745755291541,171
DLGAP3,1.935342528532755e-06,0.20000000000000018,3.121928094887362,3.321928094887362,0.0,10
AC114490.3,2.12887678138603e-06,0.0,3.4594316186372973,3.4594316186372973,0.0,11
AC114490.2,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
ZMYM6,1.799868551535462e-05,0.0793273521621698,6.294482601407348,6.373809953569518,0.10083272850620638,93
ZMYM1,5.9995618384515405e-06,0.06451612903225801,4.889680181354617,4.954196310386875,0.0,31
SFPQ,0.00028933370801564683,0.11187825493020931,8.556813153188317,8.668691408118526,0.018692306920304047,1495
ZMYM4,2.361117884809961e-05,0.3023542520935134,6.420371251444113,6.722725503537626,0.044077407795867614,122
KIAA0319L,4.7996494707612324e-05,0.11706086210405608,7.350109465515403,7.467170327619459,0.02159887806910413,248
NCDN,6.386630344158091e-06,0.0,5.044394119358453,5.044394119358453,0.0,33
AC004865.2,7.74137011413102e-06,-0.05000000000000071,5.271928094887363,5.221928094887362,0.05000000000004832,40
TFAP2E,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
PSMB2,7.431715309565779e-05,0.1410958579879793,7.776736263814621,7.917832121802601,0.02279918620343159,384
C1orf216,6.386630344158091e-06,-0.030303030303030276,4.983788058752393,4.953485028449363,0.030303030303020076,33
CLSPN,5.031890574185163e-06,0.19230769230769162,4.392747410448784,4.585055102756476,0.11538461538463324,26
AGO4,4.199693286916078e-05,0.24427020384411247,7.074184801587007,7.31845500543112,0.01791345048575894,217
AGO1,2.748186390516512e-05,0.08105475355159797,6.756969390555264,6.838024144106862,0.06165413733921347,142
AGO3,5.1286577006118005e-05,0.1556114103499917,7.346280730681225,7.501892141031217,0.018131397121821092,265
AL138787.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
ADPRHL2,1.6063342986821865e-05,0.2139143072549814,6.076787774694353,6.290702081949334,0.012048192771236291,83
COL8A2,2.12887678138603e-06,0.18181818181818166,3.2776134368191157,3.4594316186372973,0.0,11
TRAPPC3,5.148011125897128e-05,0.04740466343773253,7.494536136643777,7.54194080008151,0.03482955829500271,266
MAP7D1,6.831759125720624e-05,0.06994911895928357,7.718388910163536,7.788338029122819,0.03000615728760284,353
THRAP3,0.00010566970205788842,0.07121929575226815,8.109132250197298,8.180351545949566,0.009445921505413126,546
SH3D21,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
EVA1B,1.8385754021061173e-05,0.3289657550737788,6.057969392719467,6.3869351477932454,0.07765730264294245,95
AL591845.1,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
STK40,2.7288329652311843e-05,0.07707566487060191,6.784941423320779,6.862017088191381,0.04523009752533135,141
LSM10,6.657578298152677e-05,0.08409635254349368,7.661155407279484,7.7452517598229775,0.008514957194537478,344
OSCP1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
MRPS15,4.3932275397693534e-05,0.1129608205179391,7.276355302314787,7.389316122832726,0.07827226113059911,227
CSF3R,0.00020417863676020563,1.0387701874103357,7.51058068379807,8.549350871208405,0.006901219177138829,1055
LINC01137,2.5159452870925815e-06,0.0,3.700439718141092,3.700439718141092,0.0,13
ZC3H12A,3.290082298505683e-05,0.17273251750941387,6.888042756825404,7.0607752743348176,0.050057500025359664,170
MEAF6,6.212449516590144e-05,0.007793672239330363,7.728879525975495,7.736673198214826,0.019480120602548952,321
SNIP1,1.1031452412636703e-05,0.07017543859649056,5.657451417673514,5.727626856270004,0.03508771929838467,57
DNALI1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
GNL2,2.5933589882338915e-05,0.1789117048584865,6.586694929580701,6.765606634439187,0.05406800371509413,134
C1orf109,8.321972872690847e-06,0.1627906976744189,5.193706615167214,5.356497312841633,0.023255813953546124,43
CDCA8,1.3547397699729284e-06,0.5714285714285716,2.2359263506290326,2.807354922057604,0.0,7
MANEAL,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
YRDC,2.0127562296740652e-05,-0.09016772837578557,6.604285871987246,6.51411814361146,0.07093695914498427,104
C1orf122,3.1546083215083905e-05,0.2966356576817111,6.741404728098003,7.0380403857797145,0.026855483135490382,163
MTF1,2.8449535169431497e-05,0.19484426025559376,6.6467185182027295,6.841562778458323,0.024643239788468108,147
AL929472.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
INPP5B,1.0063781148370326e-05,0.11067091350314406,5.4551534200225635,5.565824333525708,0.09615384615381588,52
SF3A3,4.160986436345423e-05,0.02415724549512621,7.238663198326043,7.26282044382117,0.11204839411021089,215
FHL3,2.2449973330979957e-05,0.4172154634459968,6.221994464861905,6.639209928307902,0.011874515095286092,116
UTP11,1.8385754021061173e-05,0.24489118427884637,6.117018239818802,6.361909424097648,0.010526315789400649,95
POU3F1,6.773698849864642e-06,0.06792696431662026,4.822000516883153,4.8899274811997735,0.010784107174011365,35
LINC01685,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
RRAGC,2.92236721808446e-05,0.16569238416327092,6.771323116722557,6.937015500885828,0.02649006622504173,151
AL139260.1,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
MYCBP,1.9546959538180824e-05,0.05940594059405946,6.3339056658986905,6.39331160649275,0.0,101
RHBDL2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AKIRIN1,6.87046597629128e-05,0.029077983089109694,7.731373084848901,7.7604510679380105,0.0013809154782541404,355
NDUFS5,0.00015540800504118023,0.07583681379609786,8.316464752103261,8.39230156589936,0.0030769289155939184,803
MACF1,0.0001184429627462046,0.13168816726887123,8.114375450893265,8.246063618162136,0.001587698660045289,612
PABPC4,0.00011263693516060634,0.4302613390316212,7.771959970114557,8.202221309146179,0.06105241273042803,582
HEYL,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
HPCAL4,3.483616551358959e-06,0.15304930567574848,3.905764584655453,4.058813890331201,0.0,18
PPIE,2.92236721808446e-05,-0.04069700018361999,6.939600663306775,6.898903663123155,0.04311109274381301,151
BMP8B,3.8706850570655096e-07,1.0,0.0,1.0,0.0,2
